#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
36    0.630000    25    
37    0.230000    0    
38    0.630000    25    
39    0.230000    0    
40    0.630000    25    
41    0.230000    0    
42    0.630000    25    
43    0.230000    0    
44    0.630000    25    
45    0.630000    25    
46    0.230000    0    
47    0.630000    25    
48    0.630000    25    
49    0.630000    25    
50    0.230000    0    
51    0.230000    0    
52    0.230000    0    
53    0.630000    25    
54    0.230000    0    
55    0.630000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.460000    25    
2    0.260000    0    
3    0.660000    25    
4    0.260000    0    
5    0.660000    25    
6    0.660000    25    
7    0.660000    25    
8    0.260000    0    
9    0.660000    25    
10    0.660000    25    
11    0.260000    0    
12    0.660000    25    
13    0.660000    24    
14    0.260000    0    
15    0.660000    25    
16    0.660000    25    
17    0.660000    24    
18    0.660000    25    
19    0.260000    0    
20    0.660000    25    
21    0.660000    23    
22    0.260000    0    
23    0.660000    25    
24    0.260000    0    
25    0.260000    0    
26    0.460000    25    
27    0.660000    25    
28    0.660000    25    
29    0.660000    25    
30    0.660000    24    
31    0.460000    25    
32    0.260000    0    
33    0.660000    25    
34    0.660000    24    
35    0.260000    0    
36    0.660000    25    
37    0.260000    0    
38    0.660000    25    
39    0.260000    0    
40    0.660000    25    
41    0.260000    0    
42    0.660000    25    
43    0.260000    0    
44    0.660000    25    
45    0.660000    24    
46    0.260000    0    
47    0.660000    25    
48    0.660000    25    
49    0.660000    25    
50    0.260000    0    
51    0.260000    0    
52    0.260000    0    
53    0.660000    25    
54    0.260000    0    
55    0.660000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.490000    25    
2    0.290000    0    
3    0.690000    6    
4    0.290000    0    
5    0.690000    25    
6    0.690000    24    
7    0.690000    25    
8    0.290000    0    
9    0.690000    20    
10    0.690000    25    
11    0.290000    0    
12    0.690000    25    
13    0.690000    25    
14    0.290000    0    
15    0.690000    25    
16    0.690000    25    
17    0.690000    24    
18    0.690000    25    
19    0.290000    0    
20    0.690000    25    
21    0.690000    17    
22    0.290000    0    
23    0.690000    24    
24    0.290000    0    
25    0.290000    0    
26    0.490000    24    
27    0.690000    25    
28    0.690000    25    
29    0.690000    25    
30    0.690000    18    
31    0.490000    24    
32    0.290000    0    
33    0.690000    25    
34    0.690000    24    
35    0.290000    0    
36    0.690000    7    
37    0.290000    0    
38    0.690000    23    
39    0.290000    0    
40    0.690000    24    
41    0.290000    0    
42    0.690000    25    
43    0.290000    0    
44    0.690000    23    
45    0.690000    24    
46    0.290000    0    
47    0.690000    22    
48    0.690000    25    
49    0.690000    20    
50    0.290000    0    
51    0.290000    0    
52    0.290000    0    
53    0.690000    24    
54    0.290000    0    
55    0.690000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.520000    25    
2    0.320000    0    
3    0.720000    0    
4    0.320000    0    
5    0.720000    24    
6    0.720000    0    
7    0.720000    0    
8    0.320000    0    
9    0.720000    0    
10    0.720000    8    
11    0.320000    0    
12    0.720000    0    
13    0.720000    2    
14    0.320000    0    
15    0.720000    13    
16    0.720000    0    
17    0.720000    0    
18    0.720000    3    
19    0.320000    0    
20    0.720000    7    
21    0.720000    0    
22    0.320000    0    
23    0.720000    0    
24    0.320000    0    
25    0.320000    0    
26    0.520000    25    
27    0.720000    1    
28    0.720000    0    
29    0.720000    2    
30    0.720000    0    
31    0.520000    25    
32    0.320000    0    
33    0.720000    13    
34    0.720000    1    
35    0.320000    0    
36    0.720000    0    
37    0.320000    0    
38    0.720000    0    
39    0.320000    0    
40    0.720000    0    
41    0.320000    0    
42    0.720000    1    
43    0.320000    0    
44    0.720000    0    
45    0.720000    2    
46    0.320000    0    
47    0.720000    0    
48    0.720000    6    
49    0.720000    0    
50    0.320000    0    
51    0.320000    0    
52    0.320000    0    
53    0.720000    0    
54    0.320000    0    
55    0.720000    7    

#Macrocel    #Threshold    #Rate[Hz]
1    0.550000    25    
2    0.350000    0    
3    0.750000    0    
4    0.350000    0    
5    0.750000    0    
6    0.750000    0    
7    0.750000    0    
8    0.350000    0    
9    0.750000    0    
10    0.750000    0    
11    0.350000    0    
12    0.750000    0    
13    0.750000    0    
14    0.350000    0    
15    0.750000    0    
16    0.750000    0    
17    0.750000    0    
18    0.750000    0    
19    0.350000    0    
20    0.750000    0    
21    0.750000    0    
22    0.350000    0    
23    0.750000    0    
24    0.350000    0    
25    0.350000    0    
26    0.550000    24    
27    0.750000    0    
28    0.750000    0    
29    0.750000    0    
30    0.750000    0    
31    0.550000    24    
32    0.350000    0    
33    0.750000    0    
34    0.750000    0    
35    0.350000    0    
36    0.750000    0    
37    0.350000    0    
38    0.750000    0    
39    0.350000    0    
40    0.750000    0    
41    0.350000    0    
42    0.750000    0    
43    0.350000    0    
44    0.750000    0    
45    0.750000    0    
46    0.350000    0    
47    0.750000    0    
48    0.750000    0    
49    0.750000    0    
50    0.350000    0    
51    0.350000    0    
52    0.350000    0    
53    0.750000    0    
54    0.350000    0    
55    0.750000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.580000    25    
2    0.380000    0    
3    0.780000    0    
4    0.380000    0    
5    0.780000    0    
6    0.780000    0    
7    0.780000    0    
8    0.380000    0    
9    0.780000    0    
10    0.780000    0    
11    0.380000    0    
12    0.780000    0    
13    0.780000    0    
14    0.380000    0    
15    0.780000    0    
16    0.780000    0    
17    0.780000    0    
18    0.780000    0    
19    0.380000    0    
20    0.780000    0    
21    0.780000    0    
22    0.380000    0    
23    0.780000    0    
24    0.380000    0    
25    0.380000    0    
26    0.580000    25    
27    0.780000    0    
28    0.780000    0    
29    0.780000    0    
30    0.780000    0    
31    0.580000    25    
32    0.380000    0    
33    0.780000    0    
34    0.780000    0    
35    0.380000    0    
36    0.780000    0    
37    0.380000    0    
38    0.780000    0    
39    0.380000    0    
40    0.780000    0    
41    0.380000    0    
42    0.780000    0    
43    0.380000    0    
44    0.780000    0    
45    0.780000    0    
46    0.380000    0    
47    0.780000    0    
48    0.780000    0    
49    0.780000    0    
50    0.380000    0    
51    0.380000    0    
52    0.380000    0    
53    0.780000    0    
54    0.380000    0    
55    0.780000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.610000    23    
2    0.410000    0    
3    0.810000    0    
4    0.410000    0    
5    0.810000    0    
6    0.810000    0    
7    0.810000    0    
8    0.410000    0    
9    0.810000    0    
10    0.810000    0    
11    0.410000    0    
12    0.810000    0    
13    0.810000    0    
14    0.410000    0    
15    0.810000    0    
16    0.810000    0    
17    0.810000    0    
18    0.810000    0    
19    0.410000    0    
20    0.810000    0    
21    0.810000    0    
22    0.410000    0    
23    0.810000    0    
24    0.410000    0    
25    0.410000    0    
26    0.610000    19    
27    0.810000    0    
28    0.810000    0    
29    0.810000    0    
30    0.810000    0    
31    0.610000    19    
32    0.410000    0    
33    0.810000    0    
34    0.810000    0    
35    0.410000    0    
36    0.810000    0    
37    0.410000    0    
38    0.810000    0    
39    0.410000    0    
40    0.810000    0    
41    0.410000    0    
42    0.810000    0    
43    0.410000    0    
44    0.810000    0    
45    0.810000    0    
46    0.410000    0    
47    0.810000    0    
48    0.810000    0    
49    0.810000    0    
50    0.410000    0    
51    0.410000    0    
52    0.410000    0    
53    0.810000    0    
54    0.410000    0    
55    0.810000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.640000    20    
2    0.440000    0    
3    0.840000    0    
4    0.440000    0    
5    0.840000    0    
6    0.840000    0    
7    0.840000    0    
8    0.440000    0    
9    0.840000    0    
10    0.840000    0    
11    0.440000    0    
12    0.840000    0    
13    0.840000    0    
14    0.440000    0    
15    0.840000    0    
16    0.840000    0    
17    0.840000    0    
18    0.840000    0    
19    0.440000    0    
20    0.840000    0    
21    0.840000    0    
22    0.440000    0    
23    0.840000    0    
24    0.440000    0    
25    0.440000    0    
26    0.640000    17    
27    0.840000    0    
28    0.840000    0    
29    0.840000    0    
30    0.840000    0    
31    0.640000    17    
32    0.440000    0    
33    0.840000    0    
34    0.840000    0    
35    0.440000    0    
36    0.840000    0    
37    0.440000    0    
38    0.840000    0    
39    0.440000    0    
40    0.840000    0    
41    0.440000    0    
42    0.840000    0    
43    0.440000    0    
44    0.840000    0    
45    0.840000    0    
46    0.440000    0    
47    0.840000    0    
48    0.840000    0    
49    0.840000    0    
50    0.440000    0    
51    0.440000    0    
52    0.440000    0    
53    0.840000    0    
54    0.440000    0    
55    0.840000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.670000    18    
2    0.470000    0    
3    0.870000    0    
4    0.470000    0    
5    0.870000    0    
6    0.870000    0    
7    0.870000    0    
8    0.470000    0    
9    0.870000    0    
10    0.870000    0    
11    0.470000    0    
12    0.870000    0    
13    0.870000    0    
14    0.470000    0    
15    0.870000    0    
16    0.870000    0    
17    0.870000    0    
18    0.870000    0    
19    0.470000    0    
20    0.870000    0    
21    0.870000    0    
22    0.470000    0    
23    0.870000    0    
24    0.470000    0    
25    0.470000    0    
26    0.670000    19    
27    0.870000    0    
28    0.870000    0    
29    0.870000    0    
30    0.870000    0    
31    0.670000    18    
32    0.470000    0    
33    0.870000    0    
34    0.870000    0    
35    0.470000    0    
36    0.870000    0    
37    0.470000    0    
38    0.870000    0    
39    0.470000    0    
40    0.870000    0    
41    0.470000    0    
42    0.870000    0    
43    0.470000    0    
44    0.870000    0    
45    0.870000    0    
46    0.470000    0    
47    0.870000    0    
48    0.870000    0    
49    0.870000    0    
50    0.470000    0    
51    0.470000    0    
52    0.470000    0    
53    0.870000    0    
54    0.470000    0    
55    0.870000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.700000    0    
2    0.500000    0    
3    0.900000    0    
4    0.500000    0    
5    0.900000    0    
6    0.900000    0    
7    0.900000    0    
8    0.500000    0    
9    0.900000    0    
10    0.900000    0    
11    0.500000    0    
12    0.900000    0    
13    0.900000    0    
14    0.500000    0    
15    0.900000    0    
16    0.900000    0    
17    0.900000    0    
18    0.900000    0    
19    0.500000    0    
20    0.900000    0    
21    0.900000    0    
22    0.500000    0    
23    0.900000    0    
24    0.500000    0    
25    0.500000    0    
26    0.700000    8    
27    0.900000    0    
28    0.900000    0    
29    0.900000    0    
30    0.900000    0    
31    0.700000    5    
32    0.500000    0    
33    0.900000    0    
34    0.900000    0    
35    0.500000    0    
36    0.900000    0    
37    0.500000    0    
38    0.900000    0    
39    0.500000    0    
40    0.900000    0    
41    0.500000    0    
42    0.900000    0    
43    0.500000    0    
44    0.900000    0    
45    0.900000    0    
46    0.500000    0    
47    0.900000    0    
48    0.900000    0    
49    0.900000    0    
50    0.500000    0    
51    0.500000    0    
52    0.500000    0    
53    0.900000    0    
54    0.500000    0    
55    0.900000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.730000    0    
2    0.530000    0    
3    0.930000    0    
4    0.530000    0    
5    0.930000    0    
6    0.930000    0    
7    0.930000    0    
8    0.530000    0    
9    0.930000    0    
10    0.930000    0    
11    0.530000    0    
12    0.930000    0    
13    0.930000    0    
14    0.530000    0    
15    0.930000    0    
16    0.930000    0    
17    0.930000    0    
18    0.930000    0    
19    0.530000    0    
20    0.930000    0    
21    0.930000    0    
22    0.530000    0    
23    0.930000    0    
24    0.530000    0    
25    0.530000    0    
26    0.730000    0    
27    0.930000    0    
28    0.930000    0    
29    0.930000    0    
30    0.930000    0    
31    0.730000    0    
32    0.530000    0    
33    0.930000    0    
34    0.930000    0    
35    0.530000    0    
36    0.930000    0    
37    0.530000    0    
38    0.930000    0    
39    0.530000    0    
40    0.930000    0    
41    0.530000    0    
42    0.930000    0    
43    0.530000    0    
44    0.930000    0    
45    0.930000    0    
46    0.530000    0    
47    0.930000    0    
48    0.930000    0    
49    0.930000    0    
50    0.530000    0    
51    0.530000    0    
52    0.530000    0    
53    0.930000    0    
54    0.530000    0    
55    0.930000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.760000    0    
2    0.560000    0    
3    0.960000    0    
4    0.560000    0    
5    0.960000    0    
6    0.960000    0    
7    0.960000    0    
8    0.560000    0    
9    0.960000    0    
10    0.960000    0    
11    0.560000    0    
12    0.960000    0    
13    0.960000    0    
14    0.560000    0    
15    0.960000    0    
16    0.960000    0    
17    0.960000    0    
18    0.960000    0    
19    0.560000    0    
20    0.960000    0    
21    0.960000    0    
22    0.560000    0    
23    0.960000    0    
24    0.560000    0    
25    0.560000    0    
26    0.760000    0    
27    0.960000    0    
28    0.960000    0    
29    0.960000    0    
30    0.960000    0    
31    0.760000    0    
32    0.560000    0    
33    0.960000    0    
34    0.960000    0    
35    0.560000    0    
36    0.960000    0    
37    0.560000    0    
38    0.960000    0    
39    0.560000    0    
40    0.960000    0    
41    0.560000    0    
42    0.960000    0    
43    0.560000    0    
44    0.960000    0    
45    0.960000    0    
46    0.560000    0    
47    0.960000    0    
48    0.960000    0    
49    0.960000    0    
50    0.560000    0    
51    0.560000    0    
52    0.560000    0    
53    0.960000    0    
54    0.560000    0    
55    0.960000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.790000    0    
2    0.590000    0    
3    0.990000    0    
4    0.590000    0    
5    0.990000    0    
6    0.990000    0    
7    0.990000    0    
8    0.590000    0    
9    0.990000    0    
10    0.990000    0    
11    0.590000    0    
12    0.990000    0    
13    0.990000    0    
14    0.590000    0    
15    0.990000    0    
16    0.990000    0    
17    0.990000    0    
18    0.990000    0    
19    0.590000    0    
20    0.990000    0    
21    0.990000    0    
22    0.590000    0    
23    0.990000    0    
24    0.590000    0    
25    0.590000    0    
26    0.790000    0    
27    0.990000    0    
28    0.990000    0    
29    0.990000    0    
30    0.990000    0    
31    0.790000    0    
32    0.590000    0    
33    0.990000    0    
34    0.990000    0    
35    0.590000    0    
36    0.990000    0    
37    0.590000    0    
38    0.990000    0    
39    0.590000    0    
40    0.990000    0    
41    0.590000    0    
42    0.990000    0    
43    0.590000    0    
44    0.990000    0    
45    0.990000    0    
46    0.590000    0    
47    0.990000    0    
48    0.990000    0    
49    0.990000    0    
50    0.590000    0    
51    0.590000    0    
52    0.590000    0    
53    0.990000    0    
54    0.590000    0    
55    0.990000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.820000    0    
2    0.620000    0    
3    1.020000    0    
4    0.620000    0    
5    1.020000    0    
6    1.020000    0    
7    1.020000    0    
8    0.620000    0    
9    1.020000    0    
10    1.020000    0    
11    0.620000    0    
12    1.020000    0    
13    1.020000    0    
14    0.620000    0    
15    1.020000    0    
16    1.020000    0    
17    1.020000    0    
18    1.020000    0    
19    0.620000    0    
20    1.020000    0    
21    1.020000    0    
22    0.620000    0    
23    1.020000    0    
24    0.620000    0    
25    0.620000    0    
26    0.820000    0    
27    1.020000    0    
28    1.020000    0    
29    1.020000    0    
30    1.020000    0    
31    0.820000    0    
32    0.620000    0    
33    1.020000    0    
34    1.020000    0    
35    0.620000    0    
36    1.020000    0    
37    0.620000    0    
38    1.020000    0    
39    0.620000    0    
40    1.020000    0    
41    0.620000    0    
42    1.020000    0    
43    0.620000    0    
44    1.020000    0    
45    1.020000    0    
46    0.620000    0    
47    1.020000    0    
48    1.020000    0    
49    1.020000    0    
50    0.620000    0    
51    0.620000    0    
52    0.620000    0    
53    1.020000    0    
54    0.620000    0    
55    1.020000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.850000    0    
2    0.650000    0    
3    1.050000    0    
4    0.650000    0    
5    1.050000    0    
6    1.050000    0    
7    1.050000    0    
8    0.650000    0    
9    1.050000    0    
10    1.050000    0    
11    0.650000    0    
12    1.050000    0    
13    1.050000    0    
14    0.650000    0    
15    1.050000    0    
16    1.050000    0    
17    1.050000    0    
18    1.050000    0    
19    0.650000    0    
20    1.050000    0    
21    1.050000    0    
22    0.650000    0    
23    1.050000    0    
24    0.650000    0    
25    0.650000    0    
26    0.850000    0    
27    1.050000    0    
28    1.050000    0    
29    1.050000    0    
30    1.050000    0    
31    0.850000    0    
32    0.650000    0    
33    1.050000    0    
34    1.050000    0    
35    0.650000    0    
36    1.050000    0    
37    0.650000    0    
38    1.050000    0    
39    0.650000    0    
40    1.050000    0    
41    0.650000    0    
42    1.050000    0    
43    0.650000    0    
44    1.050000    0    
45    1.050000    0    
46    0.650000    0    
47    1.050000    0    
48    1.050000    0    
49    1.050000    0    
50    0.650000    0    
51    0.650000    0    
52    0.650000    0    
53    1.050000    0    
54    0.650000    0    
55    1.050000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.880000    0    
2    0.680000    0    
3    1.080000    0    
4    0.680000    0    
5    1.080000    0    
6    1.080000    0    
7    1.080000    0    
8    0.680000    0    
9    1.080000    0    
10    1.080000    0    
11    0.680000    0    
12    1.080000    0    
13    1.080000    0    
14    0.680000    0    
15    1.080000    0    
16    1.080000    0    
17    1.080000    0    
18    1.080000    0    
19    0.680000    0    
20    1.080000    0    
21    1.080000    0    
22    0.680000    0    
23    1.080000    0    
24    0.680000    0    
25    0.680000    0    
26    0.880000    0    
27    1.080000    0    
28    1.080000    0    
29    1.080000    0    
30    1.080000    0    
31    0.880000    0    
32    0.680000    0    
33    1.080000    0    
34    1.080000    0    
35    0.680000    0    
36    1.080000    0    
37    0.680000    0    
38    1.080000    0    
39    0.680000    0    
40    1.080000    0    
41    0.680000    0    
42    1.080000    0    
43    0.680000    0    
44    1.080000    0    
45    1.080000    0    
46    0.680000    0    
47    1.080000    0    
48    1.080000    0    
49    1.080000    0    
50    0.680000    0    
51    0.680000    0    
52    0.680000    0    
53    1.080000    0    
54    0.680000    0    
55    1.080000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.910000    0    
2    0.710000    0    
3    1.110000    0    
4    0.710000    0    
5    1.110000    0    
6    1.110000    0    
7    1.110000    0    
8    0.710000    0    
9    1.110000    0    
10    1.110000    0    
11    0.710000    0    
12    1.110000    0    
13    1.110000    0    
14    0.710000    0    
15    1.110000    0    
16    1.110000    0    
17    1.110000    0    
18    1.110000    0    
19    0.710000    0    
20    1.110000    0    
21    1.110000    0    
22    0.710000    0    
23    1.110000    0    
24    0.710000    0    
25    0.710000    0    
26    0.910000    0    
27    1.110000    0    
28    1.110000    0    
29    1.110000    0    
30    1.110000    0    
31    0.910000    0    
32    0.710000    0    
33    1.110000    0    
34    1.110000    0    
35    0.710000    0    
36    1.110000    0    
37    0.710000    0    
38    1.110000    0    
39    0.710000    0    
40    1.110000    0    
41    0.710000    0    
42    1.110000    0    
43    0.710000    0    
44    1.110000    0    
45    1.110000    0    
46    0.710000    0    
47    1.110000    0    
48    1.110000    0    
49    1.110000    0    
50    0.710000    0    
51    0.710000    0    
52    0.710000    0    
53    1.110000    0    
54    0.710000    0    
55    1.110000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.940000    0    
2    0.740000    0    
3    1.140000    0    
4    0.740000    0    
5    1.140000    0    
6    1.140000    0    
7    1.140000    0    
8    0.740000    0    
9    1.140000    0    
10    1.140000    0    
11    0.740000    0    
12    1.140000    0    
13    1.140000    0    
14    0.740000    0    
15    1.140000    0    
16    1.140000    0    
17    1.140000    0    
18    1.140000    0    
19    0.740000    0    
20    1.140000    0    
21    1.140000    0    
22    0.740000    0    
23    1.140000    0    
24    0.740000    0    
25    0.740000    0    
26    0.940000    0    
27    1.140000    0    
28    1.140000    0    
29    1.140000    0    
30    1.140000    0    
31    0.940000    0    
32    0.740000    0    
33    1.140000    0    
34    1.140000    0    
35    0.740000    0    
36    1.140000    0    
37    0.740000    0    
38    1.140000    0    
39    0.740000    0    
40    1.140000    0    
41    0.740000    0    
42    1.140000    0    
43    0.740000    0    
44    1.140000    0    
45    1.140000    0    
46    0.740000    0    
47    1.140000    0    
48    1.140000    0    
49    1.140000    0    
50    0.740000    0    
51    0.740000    0    
52    0.740000    0    
53    1.140000    0    
54    0.740000    0    
55    1.140000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.970000    0    
2    0.770000    0    
3    1.170000    0    
4    0.770000    0    
5    1.170000    0    
6    1.170000    0    
7    1.170000    0    
8    0.770000    0    
9    1.170000    0    
10    1.170000    0    
11    0.770000    0    
12    1.170000    0    
13    1.170000    0    
14    0.770000    0    
15    1.170000    0    
16    1.170000    0    
17    1.170000    0    
18    1.170000    0    
19    0.770000    0    
20    1.170000    0    
21    1.170000    0    
22    0.770000    0    
23    1.170000    0    
24    0.770000    0    
25    0.770000    0    
26    0.970000    0    
27    1.170000    0    
28    1.170000    0    
29    1.170000    0    
30    1.170000    0    
31    0.970000    0    
32    0.770000    0    
33    1.170000    0    
34    1.170000    0    
35    0.770000    0    
36    1.170000    0    
37    0.770000    0    
38    1.170000    0    
39    0.770000    0    
40    1.170000    0    
41    0.770000    0    
42    1.170000    0    
43    0.770000    0    
44    1.170000    0    
45    1.170000    0    
46    0.770000    0    
47    1.170000    0    
48    1.170000    0    
49    1.170000    0    
50    0.770000    0    
51    0.770000    0    
52    0.770000    0    
53    1.170000    0    
54    0.770000    0    
55    1.170000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    1.000000    0    
2    0.800000    0    
3    1.200000    0    
4    0.800000    0    
5    1.200000    0    
6    1.200000    0    
7    1.200000    0    
8    0.800000    0    
9    1.200000    0    
10    1.200000    0    
11    0.800000    0    
12    1.200000    0    
13    1.200000    0    
14    0.800000    0    
15    1.200000    0    
16    1.200000    0    
17    1.200000    0    
18    1.200000    0    
19    0.800000    0    
20    1.200000    0    
21    1.200000    0    
22    0.800000    0    
23    1.200000    0    
24    0.800000    0    
25    0.800000    0    
26    1.000000    0    
27    1.200000    0    
28    1.200000    0    
29    1.200000    0    
30    1.200000    0    
31    1.000000    0    
32    0.800000    0    
33    1.200000    0    
34    1.200000    0    
35    0.800000    0    
36    1.200000    0    
37    0.800000    0    
38    1.200000    0    
39    0.800000    0    
40    1.200000    0    
41    0.800000    0    
42    1.200000    0    
43    0.800000    0    
44    1.200000    0    
45    1.200000    0    
46    0.800000    0    
47    1.200000    0    
48    1.200000    0    
49    1.200000    0    
50    0.800000    0    
51    0.800000    0    
52    0.800000    0    
53    1.200000    0    
54    0.800000    0    
55    1.200000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    1.030000    0    
2    0.830000    0    
3    1.230000    0    
4    0.830000    0    
5    1.230000    0    
6    1.230000    0    
7    1.230000    0    
8    0.830000    0    
9    1.230000    0    
10    1.230000    0    
11    0.830000    0    
12    1.230000    0    
13    1.230000    0    
14    0.830000    0    
15    1.230000    0    
16    1.230000    0    
17    1.230000    0    
18    1.230000    0    
19    0.830000    0    
20    1.230000    0    
21    1.230000    0    
22    0.830000    0    
23    1.230000    0    
24    0.830000    0    
25    0.830000    0    
26    1.030000    0    
27    1.230000    0    
28    1.230000    0    
29    1.230000    0    
30    1.230000    0    
31    1.030000    0    
32    0.830000    0    
33    1.230000    0    
34    1.230000    0    
35    0.830000    0    
36    1.230000    0    
37    0.830000    0    
38    1.230000    0    
39    0.830000    0    
40    1.230000    0    
41    0.830000    0    
42    1.230000    0    
43    0.830000    0    
44    1.230000    0    
45    1.230000    0    
46    0.830000    0    
47    1.230000    0    
48    1.230000    0    
49    1.230000    0    
50    0.830000    0    
51    0.830000    0    
52    0.830000    0    
53    1.230000    0    
54    0.830000    0    
55    1.230000    0    

#Macrocel     #Threshold 
1    0.430000 
2    0.230000 
3    0.630000 
4    0.230000 
5    0.630000 
6    0.630000 
7    0.630000 
8    0.230000 
9    0.630000 
10    0.630000 
11    0.230000 
12    0.630000 
13    0.630000 
14    0.230000 
15    0.630000 
16    0.630000 
17    0.630000 
18    0.630000 
19    0.230000 
20    0.630000 
21    0.630000 
22    0.230000 
23    0.630000 
24    0.230000 
25    0.230000 
26    0.430000 
27    0.630000 
28    0.630000 
29    0.630000 
30    0.630000 
31    0.430000 
32    0.230000 
33    0.630000 
34    0.630000 
35    0.230000 
36    0.630000 
37    0.230000 
38    0.630000 
39    0.230000 
40    0.630000 
41    0.230000 
42    0.630000 
43    0.230000 
44    0.630000 
45    0.630000 
46    0.230000 
47    0.630000 
48    0.630000 
49    0.630000 
50    0.230000 
